time,x,y,theta,theta_degree,v,omega
69.4,0.3866162548060779,0.6820125237156136,-2.170384852185501,-124.35389194935424,0.07029786343602595,0.034989144533645836
69.434,0.38530548408814436,0.6800933738781213,-2.1697453873075374,-124.31725331070007,0.07043110814013014,0.033861146530011266
69.467,0.38407866614839425,0.6782963488216096,-2.1700684678084006,-124.33576445984251,0.07056009044904869,0.03196637681928397
69.5,0.382921250869026,0.6766014569986954,-2.1712722002833855,-124.40473325032198,0.07068873290866165,0.02885928456507466
69.534,0.381789686746101,0.6749509541762897,-2.172327606802738,-124.46520358955146,0.07082091656804104,0.028860666562356238
69.567,0.3807103819827573,0.6733800498851498,-2.173339936830688,-124.52320582762736,0.07094886437015505,0.030342605552554906
69.6,0.3796114341908528,0.6717843763723381,-2.174448876049283,-124.58674336458938,0.07107646774923394,0.034871634548329596
69.634,0.37842351387739276,0.6700639764205653,-2.1756697296228973,-124.65669312176095,0.07120757608392382,0.042401163627443374
69.667,0.37718930793238986,0.6682810953045256,-2.1766830179001304,-124.71475026347649,0.07133447559748096,0.052411282346953164
69.7,0.3758890887811656,0.6664034673620264,-2.1760025511344248,-124.67576238970264,0.07146102619080039,0.05972204381687498
69.734,0.3745193157154301,0.6644192334995954,-2.1742169464076357,-124.57345477497903,0.07159104515977131,0.06127974200774331
69.767,0.373192610096223,0.6624895682277704,-2.172245839418745,-124.46051866354684,0.07171688283337005,0.059354274568463115
69.8,0.37186796142112416,0.660554608071552,-2.1702240431785618,-124.34467827194892,0.0718423671645445,0.05727413687204883
69.834,0.3705046763281484,0.6585545730092985,-2.168208533544373,-124.22919807634196,0.07197128296098507,0.05522669442699062
69.867,0.36918263138152296,0.6566068987463661,-2.166319877374269,-124.12098604884365,0.07209604546906427,0.05330195284464219
69.9,0.36786150247602606,0.6546528029602133,-2.1644986605471863,-124.01663801107361,0.07222045028610433,0.051524116933916154
69.934,0.3665012958977004,0.6526330308568726,-2.1626875983123783,-123.91287178858357,0.07234824933291023,0.049818592193169815
69.967,0.3651819551336688,0.6506665173805679,-2.160988629744695,-123.81552806012995,0.07247192357143702,0.04820549002948307
70.0,0.3638632462324043,0.6486938461674779,-2.1593461206641216,-123.72141922200116,0.07259523584250008,0.04671739992715333
70.034,0.36250527987026687,0.6466552379526458,-2.1577088014887793,-123.62760774353822,0.07272190478796225,0.045286392451393064
70.067,0.3611878798802873,0.6446707181204048,-2.1561688481080954,-123.53937491417813,0.07284447787030851,0.04393205878482923
70.1,0.3598709143036912,0.6426803242297804,-2.154676260110417,-123.45385592135926,0.07296668477963653,0.04268134743017065
70.134,0.3585145437273542,0.6406237284497409,-2.1531846235558634,-123.36839144221591,0.07309221049331753,0.04147678792894746
70.167,0.35719850557125166,0.6386219950222697,-2.1517782611478986,-123.28781281177368,0.07321366974631818,0.04033579320335339
70.2,0.3558827414191947,0.6366146339757996,-2.1504117857679947,-123.20951953969664,0.07333475869035307,0.039281010879523105
70.234,0.3545274489846351,0.6345407995506831,-2.1490428444884753,-123.13108498197894,0.07345912825914472,0.03826345175634158
70.267,0.35321231389246516,0.6325225622160962,-2.1477491236858635,-123.056960240121,0.07357946121932754,0.037298238977043395
70.3,0.3518973263303909,0.6304989183045461,-2.146489126025187,-122.98476769196789,0.07369941980299699,0.03640522202358736
70.334,0.350542711728546,0.6284085313828751,-2.1452239226543846,-122.91227687859518,0.07382262052735075,0.03554186035204138
70.367,0.34922812605607995,0.6263744401190056,-2.1440255525232144,-122.84361532778459,0.07394181493733223,0.03472157691709127
70.4,0.3479135892082215,0.624335142380849,-2.14285580371903,-122.77659365821435,0.07406063097049821,0.033962410336032284
70.434,0.34655934863539833,0.6222288334776144,-2.141678696485462,-122.70915038169659,0.07418265036081985,0.033224793014995084
70.467,0.34524506130414695,0.6201795064892267,-2.1405616326507952,-122.64514733852349,0.07430069416585854,0.03252164761113546
70.5,0.343930765203857,0.618125179237768,-2.13946958043897,-122.58257735577796,0.07441835565992079,0.03187037202834759
70.534,0.3425766952123849,0.6160035684940451,-2.1383694310637837,-122.51954343974585,0.07453918143312392,0.031240519921233063
70.567,0.3412624973975684,0.6139395640198818,-2.1373247494920653,-122.45968759475129,0.07465606277782412,0.030644124389982378
70.6,0.33994828238248825,0.611870832754885,-2.136301730282308,-122.40107291167138,0.07477255794247271,0.030093273902508603
70.634,0.3385943326264054,0.6097347126586874,-2.135269436400393,-122.34192682902047,0.07489217801868182,0.02955247721515784
70.667,0.33728024556457725,0.6076568674967516,-2.1342858200891377,-122.28556976572531,0.07500788524384214,0.02904165508715047
70.7,0.3359663504158038,0.6055748847982233,-2.1333274862578966,-122.2306612818306,0.07512320248395148,0.02856757779633899
70.734,0.33461411347344017,0.603427648138007,-2.132396661531406,-122.17732895353627,0.07524160498334992,0.028071711334809034
70.767,0.3333061091746401,0.6013467897185527,-2.131648619970621,-122.1344693292029,0.07535612662294855,0.027605184288614252
70.8,0.3320202594026503,0.5992999252464342,-2.13154502048249,-122.12853351577328,0.07547025453560736,0.027184145826652153
70.834,0.33073945025794826,0.597262195924393,-2.1324630963056963,-122.181135385716,0.07558742777542266,0.02655569543627101
70.867,0.32954922661660385,0.595375099967729,-2.1344362591032815,-122.29418928630987,0.07570075255373515,0.02735334740800586
70.9,0.3283799696841245,0.5935308888980803,-2.1371091330873897,-122.44733368476959,0.07581367992540623,0.030938552758222777
70.934,0.3271806585199684,0.591650975699127,-2.139855302090491,-122.60467757847695,0.0759296124170267,0.03604181150155985
70.967,0.32601443867832763,0.5898320798223918,-2.141593915851823,-122.70429280920463,0.07604172924586926,0.04076772083740676
71.0,0.3248449835973051,0.5880108218906973,-2.141326734201061,-122.68898442825264,0.07615344504967277,0.04313706381585445
71.034,0.32360964790133107,0.5860803139988094,-2.138901908758499,-122.55005216433787,0.07626812549589085,0.043964675105258096
71.067,0.3223658110001967,0.5841227520193386,-2.135450662162154,-122.35231030030843,0.07637902347198364,0.043082562125019756
71.1,0.32109050587015525,0.582102001448391,-2.132705072064171,-122.1949995754211,0.07648951686509947,0.041199613062162556
71.134,0.3197239998393133,0.5799265927910743,-2.131051454576206,-122.10025427243166,0.07660293415747434,0.04185227156368612
71.167,0.3183898543755186,0.5777963193282569,-2.129709257962966,-122.02335207121628,0.07671260255992057,0.04112846644126495
71.2,0.3170572368092906,0.575661989198977,-2.128334552159816,-121.94458723062361,0.07682186288110365,0.03979057108238621
71.234,0.3156854874298221,0.5734581663659505,-2.1269363863429698,-121.86447823025888,0.0769340060974396,0.03844096822600153
71.267,0.31435495355787224,0.5713140935714927,-2.1256221274917246,-121.78917674489482,0.07704243438531365,0.03716265799297405
71.3,0.31302500265228395,0.5691647827790326,-2.1243529625728113,-121.71645895153502,0.0771504511525178,0.03598642763700829
71.334,0.3116553552669697,0.5669450556057223,-2.123089726929149,-121.64408088062268,0.07726130955445253,0.03485991422311332
71.367,0.31032663806912436,0.5647857552884946,-2.1219016294834603,-121.57600791133444,0.07736848736449398,0.033788796776322294
71.4,0.30899832852970877,0.5626214639329097,-2.120751217482648,-121.5100941589867,0.07747525027259958,0.03280278952568725
71.434,0.30763021336854807,0.560386567568974,-2.119603096408116,-121.44431166704598,0.07758481330329701,0.03185611412136672
